股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
002987.SZ,京北方,16.2,20241011,152895825.15,111167977.63,41727847.52,日涨幅偏离值达7%的证券,单日榜,0.7270831464556833,2/84,跨境支付+金融科技+鸿蒙概念+信创,9.979633401,1075,9727698900.000,14.21,16.2,14.21,16.2,13.510,73216572,002987
002256.SZ,兆新股份,2.38,20241011,195750254.45,129261212.93,66489041.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6603373941616861,3/84,投资人工智能机器人公司+锂电原料+光伏发电,10.185185185,3960,3428355600.000,2.22,2.38,2.16,2.38,10.185,279410710,002256
600837.SH,海通证券,10.62,20241011,35079113.16,22003652.34,13075460.82,日涨幅偏离值达7%的证券,单日榜,0.6272579423441731,5/84,国泰君安与海通证券公布合并方案,10.051813472,7446,102532183000.000,10.62,10.62,10.62,10.62,0.000,5308618,600837
002256.SZ,兆新股份,2.38,20241011,152298706.45,91384873.45,60913833.0,日涨幅偏离值达7%的证券,单日榜,0.6000370953905761,7/84,投资人工智能机器人公司+锂电原料+光伏发电,10.185185185,3960,3428355600.000,2.22,2.38,2.16,2.38,10.185,279410710,002256
605366.SH,宏柏新材,6.35,20241011,26346129.0,15791573.66,10554555.34,日涨幅偏离值达7%的证券,单日榜,0.5993887625768476,8/84,拟在泰国设立合资公司+拟回购+功能性硅烷+气凝胶,10.051993068,1008,3849445100.000,5.81,6.35,5.75,6.35,10.399,15972109,605366
600225.SH,卓朗科技,2.94,20241011,61084173.56,35224000.56,25860173.0,日涨幅偏离值达7%的证券;日振幅值达15%的证券,单日榜,0.5766469202599784,9/84,算力租赁+网络安全+天津国资,10.112359551,5984,10021946700.000,2.58,2.94,2.49,2.94,16.854,175635875,600225
603038.SH,华立股份,9.09,20241011,28479542.81,16330936.35,12148606.46,日涨幅偏离值达7%的证券,单日榜,0.5734269141520675,10/84,拟收购尚源智能51%股权+鸿蒙概念+装修建材,10.04842615,1877,2442274900.000,8.43,9.09,8.27,9.09,9.927,13448569,603038
001279.SZ,强邦新材,178.01,20241011,302220959.79,166207414.0,136013545.79,无价格涨跌幅限制的证券,单日榜,0.549953299451799,11/84,,1738.946280992,1,6551575800.000,87.12,245,87.12,178.01,1630.992,31915473,001279
002888.SZ,惠威科技,19.43,20241011,120375577.4,43181190.8,77194386.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35872052897002343,19/84,消费电子+音响,10.022650057,1753,1493997700.000,19.43,19.43,19.09,19.43,1.925,15648540,002888
603110.SH,东方材料,12.49,20241011,56864278.21,20345941.77,36518336.44,日振幅值达15%的证券,单日榜,0.35779829464927626,20/84,,6.388415673,1698,2513321900.000,11.45,12.67,10.66,12.49,17.121,31879273,603110
