股票代码,股票简称,最新价,营业部交易日期,当日龙虎榜买入金额,当日龙虎榜净额,当日龙虎榜卖出金额,当日上榜原因,龙虎榜上榜类型,当日龙虎榜净额/当日龙虎榜买入金额,当日龙虎榜净额/当日龙虎榜买入金额排名,涨停原因类别,涨跌幅:前复权,上市交易日天数,a股市值不含限售股,开盘价:前复权,最高价:前复权,最低价:前复权,收盘价:前复权,振幅,成交量,code
600238.SH,海南椰岛,10.07,20240126,37300127.24,26091221.28,11208905.96,日涨幅偏离值达7%的证券,单日榜,0.6994941629051665,1/70,海南自贸区+海南国资+白酒,10.055,5823,4481165900.000,9.21,10.07,9.16,10.07,9.945,11162532.00,600238
000151.SZ,中成股份,12.83,20240126,118615805.0,81410209.0,37205596.0,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.6863352569246569,2/70,外销+中字头+中俄贸易+一带一路,10.034,5674,3419759100.000,12.83,12.83,12.83,12.83,0.000,4411039.00,000151
600653.SH,申华控股,1.93,20240126,88977334.15,59825807.11,29151527.04,日涨幅偏离值达7%的证券,单日榜,0.6723713143523079,3/70,上海黄浦区+辽宁国资+物业管理+汽车消费服务,10.286,8089,3756514000.000,1.75,1.93,1.74,1.93,10.857,120288838.00,600653
000592.SZ,平潭发展,3.03,20240126,103032791.88,53637382.28,49395409.6,日涨幅偏离值达7%的证券,单日榜,0.5205855466138418,4/70,福建+两岸融合+林业+免税店,10.182,6759,5799228900.000,2.71,3.03,2.68,3.03,12.727,317218990.00,000592
600708.SH,光明地产,2.55,20240126,118916835.14,58871455.89,60045379.25,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.49506409938248885,5/70,上海国企+房地产+冷链物流,9.914,6709,5674458300.000,2.40,2.55,2.32,2.55,9.914,102391638.00,600708
601068.SH,中铝国际,5.15,20240126,25576960.0,10880405.0,14696555.0,日涨幅偏离值达7%的证券,单日榜,0.4253986791237113,7/70,中字头+盐湖提锂+有色金属,10.043,1313,13181891900.000,5.15,5.15,5.15,5.15,0.000,8835651.00,601068
600622.SH,光大嘉宝,3.09,20240126,90630214.14,32110447.12,58519767.02,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.35430179024401015,9/70,上海+房地产+物业管理+国企改革+业绩预告,9.964,7591,4634027900.000,2.99,3.09,2.90,3.09,6.762,90351088.00,600622
000068.SZ,华控赛格,5.51,20240126,206661362.81,67838064.84,138823297.97,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.32825712517133093,12/70,年报扭亏为盈+工程咨询设计+锂电池+国企改革+华字辈,9.980,6461,5546759800.000,5.48,5.51,4.68,5.51,16.567,176721790.00,000068
600636.SH,国新文化,11.08,20240126,69924087.0,18923085.21,51001001.79,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2706232719205901,16/70,AI教育+多模态AI+算力+国企改革,10.030,7521,4860095800.000,11.08,11.08,11.08,11.08,0.000,5142582.00,600636
000070.SZ,特发信息,11.59,20240126,128389079.38,33976198.08,94412881.3,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.2646346421679591,17/70,华为+算力+光模块,9.962,5758,10298626300.000,11.59,11.59,11.59,11.59,0.000,9488516.00,000070
002116.SZ,中国海诚,11.72,20240126,73950284.17,16768443.57,57181840.6,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.22675292946071718,18/70,中字头+工程咨询服务+参股券商+啤酒,10.047,4122,4887118400.000,11.72,11.72,11.72,11.72,0.000,5074309.00,002116
600630.SH,龙头股份,16.15,20240126,238361488.98,53304046.75,185057442.23,日换手率达20%的证券,单日榜,0.2236269247104449,19/70,,7.096,7546,6861514800.000,14.85,16.59,14.54,16.15,13.594,166397200.00,600630
000068.SZ,华控赛格,5.51,20240126,132150510.0,19035528.98,113114981.02,日振幅值达15%的证券;日涨幅偏离值达7%的证券,单日榜,0.14404430962846834,22/70,年报扭亏为盈+工程咨询设计+锂电池+国企改革+华字辈,9.980,6461,5546759800.000,5.48,5.51,4.68,5.51,16.567,176721790.00,000068
002423.SZ,中粮资本,8.46,20240126,143306405.0,16486881.78,126819523.22,日涨幅偏离值达7%的证券,单日榜,0.11504637060709184,24/70,中字头+多元金融+年报预增,10.013,3319,19492733000.000,8.46,8.46,8.33,8.46,1.691,68451201.00,002423
002423.SZ,中粮资本,8.46,20240126,231461903.64,17046939.12,214414964.52,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.07364900595699603,27/70,中字头+多元金融+年报预增,10.013,3319,19492733000.000,8.46,8.46,8.33,8.46,1.691,68451201.00,002423
600748.SH,上实发展,4.13,20240126,132277935.65,7197497.78,125080437.87,"连续三个交易日内,涨幅偏离值累计达20%的证券",三日榜,0.054411930036799,29/70,,6.995,6630,7618044700.000,3.95,4.25,3.84,4.13,10.622,165089540.00,600748
600629.SH,华建集团,6.56,20240126,58586048.0,3118483.0,55467565.0,日涨幅偏离值达7%的证券,单日榜,0.05322910669789503,30/70,上海国资+工程建筑+人工智能+参股券商,10.067,7546,6196962700.000,6.56,6.56,6.32,6.56,4.027,61395962.00,600629
